95444,309,790905040404
95T99,995,790905100909
966K6,586,790906061306
969J3,223,790906090103
96AJ9,702,790906140109
97757,988,790907070507
98JQ9,329,790908011209
98883,922,790908080803
98969,659,790908090609
9939T,550,790909030910
9959A,458,790909050914
9992T,368,790909090210
9TJAA,562,790910011414
9A4AA,444,790914041414
TJ24J,92,791001020401
T36TT,349,791003061010
T3QQQ,897,791003121212
T3A3J,192,791003140301
T42TT,681,791004021010
T4TJ9,441,791004100109
T67J7,766,791006070107
T787J,127,791007080701
T868J,584,791008060801
T9J95,646,791009010905
T999Q,595,791009090912
T9T8T,977,791009100810
T9ATJ,725,791009141001
TT53T,626,791010050310
TTT3K,486,791010100313
TTTQ2,979,791010101202
TTTKA,578,791010101314
TQ9JQ,554,791012090112
TAJKT,291,791014011310
TA3JT,193,791014030110
QJ699,846,791201060909
QJTQK,388,791201101213
Q2722,598,791202070202
Q2KKJ,733,791202131301
Q3332,107,791203030302
Q44A4,989,791204041404
Q4QQ7,621,791204121207
Q5J33,806,791205010303
Q5J52,964,791205010502
Q5J99,189,791205010909
Q553J,370,791205050301
Q5Q6Q,245,791205120612
Q666K,271,791206060613
Q882J,758,791208080201
Q8898,199,791208080908
Q999K,114,791209090913
Q9TQQ,36,791209101212
QT555,625,791210050505
QT8QQ,391,791210081212
QQ67Q,203,791212060712
QQ96J,35,791212090601
QQQ8A,972,791212120814
KJJ3T,647,791301010310
KJ577,447,791301050707
KJ868,115,791301080608
K34KK,427,791303041313
K383J,55,791303080301
K3KK7,465,791303131307
K93KK,937,791309031313
KQJ2J,16,791312010201
KK6J4,295,791313060104
KKAKQ,745,791313141312
AJQ2J,523,791401120201
A5J3J,808,791405010301
A5JA2,573,791405011402
A737J,967,791407030701
A75AA,18,791407051414
A8AA5,249,791408141405
A9AJ3,413,791409140103
A9AAQ,648,791409141412
AT8TT,428,791410081010
AKJ8K,583,791413010813
AA62A,322,791414060214
AAQA3,589,791414121403
AAQAK,802,791414121413
J2K2K,394,890102130213
J6336,780,890106030306
J7676,282,890107060706
JT4T4,676,890110041004
JQQ66,232,890112120606
JA3A3,354,890114031403
22J44,991,890202010404
22992,601,890202090902
22K2K,789,890202130213
27727,819,890207070207
299J2,674,890209090102
2QQQ2,821,890212121202
33232,628,890303020302
33388,478,890303030808
33666,600,890303060606
35533,634,890305050303
3TT3J,796,890310100301
3Q3QQ,111,890312031212
3K33K,930,890313030313
42422,607,890402040202
44949,899,890404090409
44A4A,4,890404140414
474J7,168,890407040107
49499,672,890409040909
4KK4K,15,890413130413
4AA4A,880,890414140414
5J454,736,890501040504
52J25,526,890502010205
55252,83,890505020502
55445,204,890505040405
555AA,932,890505051414
55777,112,890505070707
5599J,467,890505090901
55KJK,165,890505130113
56655,74,890506060505
58J85,541,890508010805
58885,424,890508080805
59995,805,890509090905
5TT5T,359,890510100510
5QQ55,862,890512120505
5QQ5Q,975,890512120512
5KK55,298,890513130505
5A5AA,773,890514051414
6J464,88,890601040604
63363,254,890603030603
6655J,362,890606050501
6QQ6Q,174,890612120612
727J2,585,890702070102
737J3,377,890703070103
76676,545,890706060706
77766,101,890707070606
77KKK,289,890707131313
7Q7JQ,755,890712070112
7A77A,803,890714070714
86688,663,890806060808
8686J,865,890806080601
87778,305,890807070708
87878,949,890807080708
88JQQ,878,890808011212
88338,82,890808030308
88448,686,890808040408
89J98,152,890809010908
8TT8T,775,890810100810
93939,480,890903090309
95955,895,890905090505
97979,798,890907090709
99J66,326,890909010606
99898,680,890909080908
99AAA,442,890909141414
9T9T9,353,890910091009
9TT9T,564,890910100910
9Q99Q,143,890912090912
9KK9K,333,890913130913
9AJ9A,273,890914010914
T55T5,479,891005051005
T7T77,552,891007100707
T88T8,670,891008081008
T99TJ,2,891009091001
TT222,225,891010020202
TT66T,252,891010060610
TTTAA,5,891010101414
TQTQQ,881,891012101212
TKTKT,824,891013101310
Q222Q,258,891202020212
Q33Q3,381,891203031203
Q5JQ5,86,891205011205
Q666Q,958,891206060612
QQ33J,191,891212030301
QQ444,505,891212040404
QQ44Q,602,891212040412
QQ7Q7,297,891212071207
QQTTT,75,891212101010
QQAAQ,132,891212141412
QKKKQ,392,891213131312
KJTKT,860,891301101310
K33KK,331,891303031313
K666K,30,891306060613
KK8K8,131,891313081308
KKK66,934,891313130606
AJ77A,551,891401070714
A77AA,270,891407071414
AAJKK,931,891414011313
AA666,815,891414060606
AA66A,311,891414060614
AA8J8,21,891414080108
AA888,888,891414080808
AA8A8,421,891414081408
AAKKK,614,891414131313
JJ22T,332,990101020210
JJ6K6,463,990101061306
JJ88Q,664,990101080812
J3QJQ,918,990103120112
J4454,146,990104040504
J464J,134,990104060401
J48J4,763,990104080104
J5TTT,438,990105101010
J7J75,109,990107010705
J7774,535,990107070704
J77TJ,882,990107071001
J84JJ,369,990108040101
J9333,181,990109030303
JTQJT,604,990110120110
JQJ6Q,241,990112010612
22JJ5,570,990202010105
22J29,864,990202010209
222J3,804,990202020103
2222A,210,990202020214
22282,695,990202020802
22622,850,990202060202
227JJ,568,990202070101
22K22,590,990202130202
23333,229,990203030303
24444,675,990204040404
25555,883,990205050505
26666,830,990206060606
2TTTT,433,990210101010
2Q222,660,990212020202
2KKKK,162,990213131313
3JJQ3,608,990301011203
3J22J,801,990301020201
3J373,496,990301030703
3J53J,90,990301050301
33JA3,54,990303011403
33343,34,990303030403
333A3,13,990303031403
33633,953,990303060303
33Q33,236,990303120303
34J3J,901,990304010301
35333,732,990305030303
42222,873,990402020202
44JJ9,449,990404010109
44434,813,990404040304
44454,238,990404040504
4446J,425,990404040601
44474,612,990404040704
44484,491,990404040804
44494,187,990404040904
444A4,854,990404041404
44Q44,498,990404120404
4T44J,280,990410040401
4QJ44,533,990412010404
5JJ88,847,990501010808
5J55K,700,990501050513
5J595,974,990501050905
55JT5,20,990505011005
552J5,832,990505020105
55355,47,990505030505
5554J,48,990505050401
55545,398,990505050405
55556,485,990505050506
5555K,337,990505050513
55T55,343,990505100505
5Q555,456,990512050505
6J7J6,946,990601070106
63666,80,990603060606
65666,378,990605060606
66J4J,253,990606010401
6626J,416,990606020601
66667,226,990606060607
66669,947,990606060609
6T666,431,990610060606
6QQQQ,495,990612121212
6K666,538,990613060606
6A666,588,990614060606
6AAAJ,87,990614141401
6AAAA,483,990614141414
7J7T7,71,990701071007
72J22,750,990702010202
77377,790,990707030707
777J2,884,990707070102
77774,978,990707070704
77787,701,990707070807
777T7,26,990707071007
777Q7,624,990707071207
777A7,344,990707071407
8J688,466,990801060808
8J885,779,990801080805
83J88,432,990803010808
83333,67,990803030303
88688,891,990808060808
88885,9,990808080805
88887,235,990808080807
8888A,768,990808080814
888Q8,917,990808081208
8T888,641,990810080808
8AAAA,490,990814141414
9JJ2J,163,990901010201
9J499,737,990901040909
9J799,261,990901070909
97777,287,990907070707
98J88,302,990908010808
99299,907,990909020909
99599,556,990909050909
99799,503,990909070909
99899,176,990909080909
999J8,33,990909090108
99994,727,990909090904
9TTTJ,233,990910101001
9QQQQ,811,990912121212
TJ7TT,546,991001071010
T3TTT,868,991003101010
T4JTT,557,991004011010
TTJT8,117,991010011008
TT6TT,781,991010061010
TTTT4,784,991010101004
TTQTT,113,991010121010
TKJTT,242,991013011010
QJTQQ,874,991201101212
QJQQ6,728,991201121206
Q666J,513,991206060601
QQJJ7,125,991212010107
QQQ2Q,927,991212120212
QQQQT,306,991212121210
QQKQQ,453,991212131212
QKJKK,166,991213011313
KJ8KK,662,991301081313
KJKJT,867,991301130110
KJK7K,473,991301130713
K2JKK,19,991302011313
K3333,652,991303030303
K444J,96,991304040401
K4444,284,991304040404
K77JJ,623,991307070101
K7777,985,991307070707
K8888,742,991308080808
K999J,769,991309090901
KTKKK,724,991310131313
KK4KK,328,991313041313
KKKJT,365,991313130110
KKK3K,703,991313130313
KKK7K,475,991313130713
KKK9K,709,991313130913
KKKK5,555,991313131305
KKKK8,77,991313131308
KKKKQ,28,991313131312
KKAKJ,32,991313141301
KAKKK,782,991314131313
AJ5J5,31,991401050105
AJAJ6,693,991401140106
A66J6,84,991406060106
AQAAA,994,991412141414
AAA3A,50,991414140314
AAAA2,290,991414141402
AAAA9,734,991414141409
JJJJJ,488,1090101010101
JJJ44,668,1090101010404
JJAJA,816,1090101140114
J555J,393,1090105050501
J6666,406,1090106060606
J77J7,957,1090107070107
J7777,740,1090107070707
JTTTJ,923,1090110101001
JQJQQ,247,1090112011212
JKKKK,948,1090113131313
2J22J,549,1090201020201
222J2,833,1090202020102
3J33J,534,1090301030301
3333J,654,1090303030301
44JJ4,738,1090404010104
4444J,976,1090404040401
5JJ5J,390,1090501010501
555J5,764,1090505050105
8JJJJ,685,1090801010101
8J8JJ,338,1090801080101
8J888,357,1090801080808
888JJ,719,1090808080101
9J9J9,420,1090901090109
9999J,822,1090909090901
TTJTT,944,1091010011010
QQQQJ,731,1091212121201
KKJKJ,959,1091313011301
AJJAA,915,1091401011414
AAAAJ,14,1091414141401
