Q5JQ5,86,691205111205
Q5Q44,1,691205120404
Q6Q26,144,691206120206
Q7QK7,717,691207121307
Q929Q,401,691209020912
QTTQ2,12,691210101202
QQ33J,191,691212030311
QQJJ7,125,691212111107
QQKTT,751,691212131010
K242K,209,691302040213
K2K82,29,691302130802
K3K22,470,691303130202
K4848,216,691304080408
K565K,572,691305060513
K77JJ,623,691307071111
K7QK7,814,691307121307
KJTKT,860,691311101310
KJKJT,867,691311131110
KQ8Q8,375,691312081208
KQQK2,504,691312121302
KK884,310,691313080804
KA2AK,690,691314021413
A5A66,966,691405140606
A6A62,407,691406140602
A7A7K,708,691407140713
A887A,971,691408080714
A8TA8,754,691408101408
A966A,661,691409060614
A9696,255,691409060906
ATA55,593,691410140505
AJ5J5,31,691411051105
AJ77A,551,691411070714
AJAJ6,693,691411141106
AK9AK,372,691413091413
AA8J8,21,691414081108
AAJKK,931,691414111313
AAQ77,678,691414120707
222J3,804,790202021103
2242K,548,790202040213
22J29,864,790202110209
22QT2,935,790202121002
2333K,211,790203030313
24228,49,790204020208
27774,896,790207070704
2777A,40,790207070714
28262,73,790208020602
29242,735,790209020402
292T2,70,790209021002
29995,651,790209090905
29KKK,697,790209131313
2QAAA,826,790212141414
3233A,778,790302030314
33539,840,790303050309
33JA3,54,790303111403
33A3T,579,790303140310
35373,558,790305030703
363Q3,313,790306031203
3T332,835,790310030302
3J373,496,790311030703
3Q343,986,790312030403
4446J,425,790404040611
44483,999,790404040803
4464K,656,790404060413
4484Q,987,790404080412
4484K,706,790404080413
454K4,711,790405041304
45556,363,790405050506
45A55,360,790405140505
4T44J,280,790410040411
4QJ44,533,790412110404
4QQQ8,102,790412121208
552J5,832,790505021105
5554J,48,790505050411
5556K,130,790505050613
555Q7,414,790505051207
55JT5,20,790505111005
55K5Q,909,790505130512
575A5,577,790507051405
57T77,39,790507100707
58K88,756,790508130808
59222,150,790509020202
59949,553,790509090409
59TTT,120,790509101010
5T455,118,790510040505
5J55K,700,790511050513
5J595,974,790511050905
5Q855,418,790512080505
62T66,911,790602100606
65A66,871,790605140606
6626J,416,790606020611
663T6,658,790606031006
665Q6,78,790606051206
66Q6T,11,790606120610
66K56,511,790606130506
68466,537,790608040606
6888T,574,790608080810
6Q662,452,790612060602
6KKKQ,913,790613131312
6AAAJ,87,790614141411
72J22,750,790702110202
7333Q,137,790703030312
73787,501,790703070807
77789,288,790707070809
777J2,884,790707071102
79299,772,790709020909
7J7T7,71,790711071007
7Q2QQ,655,790712021212
7K8KK,154,790713081313
7KKK9,410,790713131309
7A7K7,904,790714071307
82883,492,790802080803
83J88,432,790803110808
84442,72,790804040402
85887,367,790805080807
8848A,198,790808040814
8J688,466,790811060808
8J885,779,790811080805
92722,224,790902070202
92QQQ,116,790902121212
949Q9,514,790904091209
95444,309,790905040404
95T99,995,790905100909
966K6,586,790906061306
97757,988,790907070507
98883,922,790908080803
98969,659,790908090609
98J88,302,790908110808
9939T,550,790909030910
9959A,458,790909050914
9992T,368,790909090210
999J8,33,790909091108
9TTTJ,233,790910101011
9J499,737,790911040909
9J799,261,790911070909
9JJ2J,163,790911110211
9A4AA,444,790914041414
T36TT,349,791003061010
T3QQQ,897,791003121212
T42TT,681,791004021010
T4JTT,557,791004111010
T999Q,595,791009090912
T9T8T,977,791009100810
TT53T,626,791010050310
TTT3K,486,791010100313
TTTQ2,979,791010101202
TTTKA,578,791010101314
TTJT8,117,791010111008
TJ7TT,546,791011071010
TKJTT,242,791013111010
J4454,146,791104040504
J5TTT,438,791105101010
J7774,535,791107070704
J84JJ,369,791108041111
J9333,181,791109030303
Q2722,598,791202070202
Q3332,107,791203030302
Q44A4,989,791204041404
Q4QQ7,621,791204121207
Q5Q6Q,245,791205120612
Q666J,513,791206060611
Q666K,271,791206060613
Q8898,199,791208080908
Q999K,114,791209090913
Q9TQQ,36,791209101212
QT555,625,791210050505
QT8QQ,391,791210081212
QJTQQ,874,791211101212
QJQQ6,728,791211121206
QQ67Q,203,791212060712
QQQ8A,972,791212120814
QKJKK,166,791213111313
K2JKK,19,791302111313
K34KK,427,791303041313
K3KK7,465,791303131307
K444J,96,791304040411
K93KK,937,791309031313
K999J,769,791309090911
KJ8KK,662,791311081313
KJK7K,473,791311130713
KKKJT,365,791313131110
KKAKJ,32,791313141311
KKAKQ,745,791313141312
A66J6,84,791406061106
A75AA,18,791407051414
A8AA5,249,791408141405
A9AAQ,648,791409141412
AT8TT,428,791410081010
AA62A,322,791414060214
AAQA3,589,791414121403
AAQAK,802,791414121413
22992,601,890202090902
22K2K,789,890202130213
27727,819,890207070207
2J22J,549,890211020211
2QQQ2,821,890212121202
33232,628,890303020302
33388,478,890303030808
33666,600,890303060606
35533,634,890305050303
3J33J,534,890311030311
3Q3QQ,111,890312031212
3K33K,930,890313030313
42422,607,890402040202
44949,899,890404090409
44JJ4,738,890404111104
44A4A,4,890404140414
49499,672,890409040909
4KK4K,15,890413130413
4AA4A,880,890414140414
55252,83,890505020502
55445,204,890505040405
555AA,932,890505051414
55777,112,890505070707
56655,74,890506060505
58885,424,890508080805
59995,805,890509090905
5TT5T,359,890510100510
5JJ5J,390,890511110511
5QQ55,862,890512120505
5QQ5Q,975,890512120512
5KK55,298,890513130505
5A5AA,773,890514051414
63363,254,890603030603
6QQ6Q,174,890612120612
76676,545,890706060706
77766,101,890707070606
77KKK,289,890707131313
7A77A,803,890714070714
86688,663,890806060808
87778,305,890807070708
87878,949,890807080708
88338,82,890808030308
88448,686,890808040408
888JJ,719,890808081111
8TT8T,775,890810100810
8J8JJ,338,890811081111
93939,480,890903090309
95955,895,890905090505
97979,798,890907090709
99898,680,890909080908
99AAA,442,890909141414
9T9T9,353,890910091009
9TT9T,564,890910100910
9J9J9,420,890911091109
9Q99Q,143,890912090912
9KK9K,333,890913130913
T55T5,479,891005051005
T7T77,552,891007100707
T88T8,670,891008081008
TT222,225,891010020202
TT66T,252,891010060610
TTTAA,5,891010101414
TQTQQ,881,891012101212
TKTKT,824,891013101310
J555J,393,891105050511
J77J7,957,891107071107
JTTTJ,923,891110101011
JJJ44,668,891111110404
JJAJA,816,891111141114
JQJQQ,247,891112111212
Q222Q,258,891202020212
Q33Q3,381,891203031203
Q666Q,958,891206060612
QQ444,505,891212040404
QQ44Q,602,891212040412
QQ7Q7,297,891212071207
QQTTT,75,891212101010
QQAAQ,132,891212141412
QKKKQ,392,891213131312
K33KK,331,891303031313
K666K,30,891306060613
KK8K8,131,891313081308
KKJKJ,959,891313111311
KKK66,934,891313130606
A77AA,270,891407071414
AJJAA,915,891411111414
AA666,815,891414060606
AA66A,311,891414060614
AA888,888,891414080808
AA8A8,421,891414081408
AAKKK,614,891414131313
2222A,210,990202020214
22282,695,990202020802
222J2,833,990202021102
22622,850,990202060202
22K22,590,990202130202
23333,229,990203030303
24444,675,990204040404
25555,883,990205050505
26666,830,990206060606
2TTTT,433,990210101010
2Q222,660,990212020202
2KKKK,162,990213131313
3333J,654,990303030311
33343,34,990303030403
333A3,13,990303031403
33633,953,990303060303
33Q33,236,990303120303
35333,732,990305030303
42222,873,990402020202
44434,813,990404040304
4444J,976,990404040411
44454,238,990404040504
44474,612,990404040704
44484,491,990404040804
44494,187,990404040904
444A4,854,990404041404
44Q44,498,990404120404
55355,47,990505030505
55545,398,990505050405
55556,485,990505050506
5555K,337,990505050513
555J5,764,990505051105
55T55,343,990505100505
5Q555,456,990512050505
63666,80,990603060606
65666,378,990605060606
66667,226,990606060607
66669,947,990606060609
6T666,431,990610060606
6QQQQ,495,990612121212
6K666,538,990613060606
6A666,588,990614060606
6AAAA,483,990614141414
77377,790,990707030707
77774,978,990707070704
77787,701,990707070807
777T7,26,990707071007
777Q7,624,990707071207
777A7,344,990707071407
83333,67,990803030303
88688,891,990808060808
88885,9,990808080805
88887,235,990808080807
8888A,768,990808080814
888Q8,917,990808081208
8T888,641,990810080808
8J888,357,990811080808
8JJJJ,685,990811111111
8AAAA,490,990814141414
97777,287,990907070707
99299,907,990909020909
99599,556,990909050909
99799,503,990909070909
99899,176,990909080909
99994,727,990909090904
9999J,822,990909090911
9QQQQ,811,990912121212
T3TTT,868,991003101010
TT6TT,781,991010061010
TTTT4,784,991010101004
TTJTT,944,991010111010
TTQTT,113,991010121010
J6666,406,991106060606
J7777,740,991107070707
JKKKK,948,991113131313
QQQ2Q,927,991212120212
QQQQT,306,991212121210
QQQQJ,731,991212121211
QQKQQ,453,991212131212
K3333,652,991303030303
K4444,284,991304040404
K7777,985,991307070707
K8888,742,991308080808
KTKKK,724,991310131313
KK4KK,328,991313041313
KKK3K,703,991313130313
KKK7K,475,991313130713
KKK9K,709,991313130913
KKKK5,555,991313131305
KKKK8,77,991313131308
KKKKQ,28,991313131312
KAKKK,782,991314131313
AQAAA,994,991412141414
AAA3A,50,991414140314
AAAA2,290,991414141402
AAAA9,734,991414141409
AAAAJ,14,991414141411
JJJJJ,488,1091111111111
